City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Current Description
469,Filingue,14.3521,3.3168,85.06,6,81,4.81,NE,broken clouds
470,Manfredonia,41.6259,15.9094,51.1,90,95,5.12,IT,overcast clouds
471,Amurzet,47.6967,131.0981,37.26,27,94,14.56,RU,overcast clouds
472,Umm Bab,25.2142,50.8072,76.1,39,1,11.48,QA,clear sky
473,Saint-Pierre,-21.3393,55.4781,76.68,80,20,17.27,RE,few clouds
474,Goderich,43.7501,-81.7165,40.91,96,100,3.18,CA,overcast clouds
475,Makakilo City,21.3469,-158.0858,76.75,67,100,14.97,US,overcast clouds
476,Creel,27.75,-107.6333,52.66,43,77,4.36,MX,broken clouds
477,Acarau,-2.8856,-40.12,77.2,86,93,7.27,BR,overcast clouds
478,Tazovskiy,67.4667,78.7,8.91,97,66,6.76,RU,broken clouds
479,Gazli,40.1333,63.45,68.86,36,81,8.52,UZ,broken clouds
480,Port Hawkesbury,45.6169,-61.3485,31.59,81,0,3.44,CA,clear sky
481,Ostrovnoy,68.0531,39.5131,27.25,93,100,12.86,RU,overcast clouds
482,Ciudad Bolivar,8.1222,-63.5497,83.03,37,5,13.31,VE,clear sky
483,Laguna,38.421,-121.4238,80.74,31,0,0.92,US,clear sky
484,Santa Marta,11.2408,-74.199,84.88,68,75,7.0,CO,broken clouds
485,Kismayo,-0.3582,42.5454,79.75,78,8,10.74,SO,clear sky
486,Marihatag,8.7936,126.2969,84.81,65,74,2.98,PH,light rain
487,Vermilion,40.1667,-87.7506,50.52,63,100,9.22,US,overcast clouds
488,Scarborough,54.2797,-0.4044,41.94,87,92,13.0,GB,moderate rain
489,Matay,28.419,30.7792,73.78,25,20,4.88,EG,few clouds
490,Neryungri,56.6709,124.6491,16.43,73,99,7.76,RU,overcast clouds
491,Knysna,-34.0363,23.0471,55.02,83,80,9.17,ZA,light rain
492,Chicama,-7.8447,-79.1469,64.94,77,53,6.58,PE,broken clouds
493,Beaverlodge,55.2166,-119.4361,38.55,45,100,5.35,CA,overcast clouds
494,San Martin,-33.081,-68.4681,68.54,50,0,7.4,AR,clear sky
495,Say,13.1007,2.3689,88.36,27,77,6.33,NE,broken clouds
496,The Valley,18.217,-63.0578,78.66,78,20,13.8,AI,few clouds
497,Espanola,35.9911,-106.0806,53.24,12,0,3.0,US,clear sky
498,San Ramon,37.7799,-121.978,75.42,38,0,9.22,US,clear sky
499,Mathbaria,22.2876,89.9593,88.7,50,16,7.58,BD,few clouds
500,Terra Santa,-2.1042,-56.4869,74.52,97,100,2.33,BR,overcast clouds
501,Rock Sound,24.9,-76.2,78.28,78,2,11.52,BS,clear sky
502,Zeven,53.3,9.2833,49.71,84,100,22.32,DE,overcast clouds
503,Finschhafen,-6.6024,147.8681,84.42,72,97,3.09,PG,overcast clouds
504,Necochea,-38.5473,-58.7368,61.12,75,38,3.74,AR,scattered clouds
505,Sandakan,5.8402,118.1179,85.68,74,40,3.44,MY,scattered clouds
506,Oranjemund,-28.55,16.4333,57.79,84,100,18.57,NA,overcast clouds
507,Karasjok,69.4719,25.5112,22.19,94,100,12.68,NO,overcast clouds
508,Bonavista,48.6499,-53.1147,31.82,98,100,19.08,CA,overcast clouds
509,Navalcarnero,40.2891,-4.012,50.25,80,32,7.31,ES,scattered clouds
510,Fergus Falls,46.283,-96.0776,33.78,95,100,29.93,US,light intensity drizzle
511,Goundi,9.3627,17.366,83.95,47,72,8.3,TD,broken clouds
512,Tromso,69.6496,18.957,32.02,64,100,11.5,NO,overcast clouds
513,Kamennogorsk,60.9545,29.1339,21.29,93,100,4.94,RU,overcast clouds
514,Husavik,66.0449,-17.3389,24.39,82,99,7.14,IS,light snow
515,Mosna,46.0833,24.4,53.85,75,79,4.56,RO,light rain
516,Yamada,39.4667,141.95,44.11,60,71,7.0,JP,broken clouds
517,Nishihara,26.1842,127.7558,70.88,53,20,11.5,JP,few clouds
518,Clyde River,70.4692,-68.5914,-0.17,85,100,0.0,CA,overcast clouds
519,Rovaniemi,66.5,25.7167,20.61,86,0,8.05,FI,clear sky
520,Wittmund,53.5667,7.7833,48.25,89,100,24.81,DE,overcast clouds
521,San Francisco,37.7749,-122.4194,75.04,57,3,8.01,US,clear sky
522,Jumla,29.2747,82.1838,64.49,21,0,2.93,NP,clear sky
523,Champerico,14.3,-91.9167,82.92,72,37,10.11,GT,scattered clouds
524,Makaha,21.4694,-158.2175,78.13,60,100,14.97,US,overcast clouds
525,Baherden,38.4362,57.4316,69.67,36,100,1.12,TM,overcast clouds
526,Wenzhou,27.9994,120.6668,74.43,45,98,1.97,CN,overcast clouds
527,Korbach,51.2756,8.873,45.59,89,100,15.93,DE,overcast clouds
528,Kuvandyk,51.4781,57.3552,36.05,100,100,5.03,RU,overcast clouds
529,Pedernales,18.0384,-71.744,78.26,72,9,6.42,DO,clear sky
530,Honningsvag,70.9821,25.9704,33.55,80,40,21.85,NO,scattered clouds
531,Beihai,21.4833,109.1,77.4,56,12,8.28,CN,few clouds
532,Boddam,57.4667,-1.7833,38.43,93,100,13.24,GB,overcast clouds
533,Rjukan,59.8789,8.5941,23.45,76,100,3.76,NO,light snow
534,Mareeba,-17.0,145.4333,85.48,65,43,4.41,AU,scattered clouds
535,Cayenne,4.9333,-52.3333,80.1,1,75,10.36,GF,broken clouds
536,Gaoual,11.75,-13.2,80.85,53,86,5.03,GN,overcast clouds
537,Ler,8.3018,30.1418,83.91,44,36,4.18,SS,scattered clouds
538,Kyzyl-Suu,42.3414,78.0056,54.61,31,24,0.49,KG,few clouds
539,Ranot,7.7777,100.3213,84.63,68,98,10.42,TH,overcast clouds
540,Chengde,40.9725,117.9361,58.28,25,35,3.06,CN,scattered clouds
541,Palmer,42.1584,-72.3287,47.25,92,97,4.27,US,overcast clouds
542,West Bay,19.3667,-81.4167,81.07,78,20,9.22,KY,few clouds
543,Fernie,49.5,-115.0687,44.69,91,81,2.51,CA,broken clouds
544,Khandyga,62.6667,135.6,25.9,77,100,2.91,RU,overcast clouds
545,Salina,38.8403,-97.6114,44.94,37,98,15.39,US,overcast clouds
546,Darnah,32.767,22.6367,79.3,24,98,28.92,LY,overcast clouds
547,Caraballeda,10.6112,-66.8522,80.67,78,0,1.14,VE,clear sky
548,Beringovskiy,63.05,179.3167,4.78,68,18,3.98,RU,few clouds
549,Malartic,48.1335,-78.1328,41.11,81,100,12.62,CA,overcast clouds
550,Half Moon Bay,37.4636,-122.4286,73.18,53,0,17.27,US,clear sky
551,Ancud,-41.8697,-73.8203,56.23,98,100,7.43,CL,overcast clouds
552,Sinnamary,5.3833,-52.95,77.16,87,92,10.78,GF,overcast clouds
553,Pascagoula,30.3658,-88.5561,75.42,98,8,10.38,US,clear sky
554,Gurupa,-1.405,-51.64,72.81,99,100,2.71,BR,overcast clouds
555,Svecha,58.2785,47.5164,22.48,94,19,8.39,RU,few clouds
556,San Quintin,30.4833,-115.95,65.12,72,0,5.91,MX,clear sky
557,Santona,43.4439,-3.4576,49.93,81,81,7.65,ES,broken clouds
558,Muros,42.7762,-9.0603,57.09,78,96,15.88,ES,overcast clouds
559,Illescas,40.1221,-3.847,51.21,79,22,7.83,ES,few clouds
560,Baghdad,33.3406,44.4009,73.31,21,1,9.22,IQ,dust
561,Mombaca,-5.7431,-39.6275,71.98,87,91,1.95,BR,overcast clouds
562,Manaure,11.7751,-72.4445,79.25,75,64,16.26,CO,broken clouds
563,Hirara,24.8,125.2833,75.06,64,40,16.11,JP,scattered clouds
564,Kavaratti,10.5669,72.642,83.03,71,32,7.43,IN,scattered clouds
565,Yei,4.095,30.6779,66.58,92,90,1.16,SS,light rain
566,Kamariotissa,40.4833,25.4667,54.77,66,68,4.72,GR,broken clouds
567,Kirillov,59.863,38.3813,17.01,96,39,4.92,RU,scattered clouds
568,Sinop,41.7711,34.8709,41.52,88,8,10.42,TR,clear sky
569,Torbat-E Jam,35.244,60.6225,67.05,38,70,1.39,IR,broken clouds
570,Bana,5.1481,10.2762,62.53,86,50,2.62,CM,scattered clouds
571,Kota Belud,6.351,116.4305,80.82,83,100,6.69,MY,overcast clouds
572,Ribnitz-Damgarten,54.25,12.4667,50.11,83,100,21.05,DE,overcast clouds
573,Coahuayana,18.7333,-103.6833,68.9,90,100,1.72,MX,overcast clouds
574,Brewster,41.3973,-73.6171,48.65,94,100,6.91,US,mist
575,Artigas,-30.4,-56.4667,66.16,89,29,6.64,UY,light rain
576,Faya,18.3851,42.4509,57.72,14,0,4.38,SA,clear sky
577,Bac Lieu,9.285,105.7244,84.88,63,75,5.99,VN,broken clouds
578,Oshogbo,7.7667,4.5667,74.23,97,89,5.3,NG,overcast clouds
579,Surovikino,48.6078,42.8486,41.92,82,20,7.54,RU,few clouds
580,Gat,31.61,34.7642,61.48,100,63,6.13,IL,broken clouds
581,Lampa,-33.2833,-70.9,68.77,48,0,4.61,CL,clear sky
582,Vigeland,58.0844,7.305,35.06,83,100,17.25,NO,light snow
583,Kudat,6.8837,116.8477,80.53,78,40,7.0,MY,light rain
584,Presidencia Roque Saenz Pena,-26.7852,-60.4388,72.43,97,98,5.41,AR,overcast clouds
585,Toba,34.4833,136.85,68.09,54,97,7.0,JP,overcast clouds
586,Malakal,9.5334,31.6605,84.67,45,5,5.08,SS,clear sky
587,Palmaner,13.2,78.75,77.47,64,100,3.94,IN,overcast clouds
588,Hailar,49.2,119.7,34.93,27,13,12.03,CN,few clouds
589,Savannah Bight,16.45,-85.85,81.64,83,97,29.35,HN,overcast clouds
590,Asfi,32.2994,-9.2372,54.82,78,5,12.73,MA,clear sky
591,Tual,-5.6667,132.75,83.37,71,92,7.18,ID,overcast clouds
592,Matagami,49.7502,-77.6328,37.51,32,100,9.22,CA,overcast clouds
593,Calabozo,8.9242,-67.4293,86.18,46,100,2.89,VE,overcast clouds
594,Liwale,-9.7667,37.9333,71.02,97,97,3.0,TZ,overcast clouds
595,Mahon,39.8885,4.2658,50.56,87,0,8.05,ES,clear sky
596,Balakhta,55.38,91.6,35.22,80,70,12.33,RU,broken clouds
597,Ahuimanu,21.4447,-157.8378,77.94,86,21,1.99,US,moderate rain
598,Shu,43.5983,73.7614,67.66,43,100,3.36,KZ,overcast clouds
599,Pemangkat,1.1667,108.9667,83.14,71,100,4.16,ID,overcast clouds
600,Suntar,62.1444,117.6319,25.09,77,100,11.54,RU,overcast clouds
601,Villazon,-22.0866,-65.5942,49.1,80,13,6.13,BO,few clouds
602,Port-Cartier,50.0334,-66.8654,26.26,89,86,7.16,CA,overcast clouds
603,Tres Arroyos,-38.3739,-60.2798,59.95,67,41,6.4,AR,scattered clouds
604,Tocopilla,-22.092,-70.1979,66.24,80,40,1.81,CL,scattered clouds
605,Ukmerge,55.25,24.75,45.68,92,100,14.12,LT,overcast clouds
606,Torbay,47.6666,-52.7314,35.76,92,100,5.99,CA,overcast clouds
607,Kampong Cham,11.9934,105.4635,86.58,45,98,13.33,KH,overcast clouds
608,Buta,2.7858,24.73,70.0,99,100,2.15,CD,overcast clouds
609,Payo,-3.7508,103.6372,74.7,96,100,4.14,ID,overcast clouds
610,Kattivakkam,13.2167,80.3167,86.09,85,30,6.4,IN,scattered clouds
611,Tyup,42.7276,78.3648,59.58,41,44,0.2,KG,scattered clouds
612,Gold Coast,-28.0,153.4333,81.9,64,40,18.41,AU,scattered clouds
613,Lahad Datu,5.0268,118.327,85.77,64,100,1.28,MY,overcast clouds
614,Hay River,60.8156,-115.7999,30.4,97,93,4.18,CA,overcast clouds
615,Russell,32.3502,-85.1999,74.48,94,15,5.61,US,few clouds
616,Qandala,11.472,49.8728,79.14,51,0,7.63,SO,clear sky
617,Dzhebariki-Khaya,62.2167,135.8,27.66,80,100,2.71,RU,overcast clouds
618,Yazd,31.8972,54.3675,64.51,13,0,6.91,IR,clear sky
619,Owando,-0.4819,15.8999,70.18,82,99,1.72,CG,overcast clouds
620,Dwarka,22.2394,68.9678,81.48,67,69,13.18,IN,broken clouds
621,Troitskoye,52.9821,84.6757,41.14,82,40,4.52,RU,scattered clouds
622,Chitipa,-9.7024,33.2697,60.84,95,62,2.66,MW,light rain
623,West Wendover,40.7391,-114.0733,47.26,25,3,6.55,US,clear sky
624,Hoquiam,46.9809,-123.8893,56.93,61,100,6.29,US,overcast clouds
625,Praia Da Vitoria,38.7333,-27.0667,62.76,95,100,27.02,PT,overcast clouds
626,Whitehorse,60.7161,-135.0538,39.97,35,75,11.5,CA,broken clouds
627,Nantucket,41.2835,-70.0995,44.15,91,63,19.15,US,broken clouds
628,Guye,39.7333,118.4167,60.76,22,0,11.32,CN,clear sky
629,Kurumkan,54.3,110.3,32.65,98,100,2.48,RU,snow
630,Rayagada,19.1667,83.4167,88.65,46,100,3.11,IN,overcast clouds
631,Mokhsogollokh,61.4681,128.9203,18.14,77,100,3.53,RU,overcast clouds
632,Shenjiamen,29.9576,122.298,61.63,76,45,4.7,CN,scattered clouds
633,Luanda,-8.8368,13.2343,76.46,85,100,3.83,AO,overcast clouds
634,Okhotsk,59.3833,143.3,28.63,90,94,26.6,RU,overcast clouds
635,Uzyn,49.8262,30.4149,44.71,78,100,8.14,UA,overcast clouds
636,Vila,42.0304,-8.1588,41.88,82,100,5.48,PT,overcast clouds
637,Gualeguay,-33.1416,-59.3097,66.06,87,18,4.5,AR,few clouds
638,Calama,-22.4667,-68.9333,62.04,22,74,2.51,CL,broken clouds
639,La Sarre,48.8002,-79.1996,36.41,75,100,15.39,CA,overcast clouds
640,Bud,39.447,-86.1758,50.68,77,15,7.92,US,few clouds
641,Ashqelon,31.6693,34.5715,62.49,90,78,7.96,IL,broken clouds
642,Bonoua,5.2741,-3.595,76.6,93,99,3.29,CI,overcast clouds
643,Tottori,35.5,134.2333,62.87,48,76,5.06,JP,broken clouds
644,George,-33.963,22.4617,53.96,69,31,9.98,ZA,scattered clouds
645,Odweyne,9.4092,45.064,66.52,40,0,6.91,SO,clear sky
646,Rincon,32.296,-81.2354,69.85,88,100,12.66,US,overcast clouds
647,Vurnary,55.4904,46.9648,27.21,95,88,10.67,RU,overcast clouds
648,Socorro,31.6546,-106.3033,80.19,12,0,7.29,US,clear sky
649,Cotacachi,0.3,-78.2667,54.27,88,57,3.47,EC,broken clouds
650,Peniche,39.3558,-9.3811,56.28,82,93,10.92,PT,overcast clouds
651,Balkhash,46.844,74.9804,54.21,66,0,20.13,KZ,clear sky
652,Hede,33.7681,120.2517,65.57,63,0,5.84,CN,clear sky
653,Trelew,-43.249,-65.3051,56.46,75,89,16.64,AR,overcast clouds
654,Mithi,24.7318,69.7981,87.82,28,44,16.37,PK,scattered clouds
655,Broome,42.2506,-75.833,51.19,79,100,7.0,US,overcast clouds
656,Ugoofaaru,5.6667,73.0,83.41,67,13,3.78,MV,few clouds
657,Tyukhtet,56.5389,89.3011,34.12,85,100,12.57,RU,overcast clouds
658,Severobaykalsk,55.65,109.3167,25.93,94,100,2.57,RU,snow
659,Jutai,-5.1833,-68.9,73.29,92,65,2.17,BR,broken clouds
660,Eyl,7.9803,49.8164,76.66,78,5,8.86,SO,clear sky
661,Riyadh,24.6877,46.7219,75.92,12,16,8.81,SA,few clouds
662,Lagoa,39.05,-27.9833,60.75,86,100,23.94,PT,overcast clouds
663,Tupancireta,-29.0806,-53.8358,63.18,94,98,6.13,BR,overcast clouds
664,Minot,48.2325,-101.2963,32.81,70,9,22.86,US,clear sky
665,Lysyanka,49.2523,30.8295,45.14,75,95,11.9,UA,overcast clouds
666,Igarka,67.4667,86.5833,24.03,92,96,4.59,RU,overcast clouds
667,Manzhouli,49.6,117.4333,39.16,37,100,10.67,CN,overcast clouds
668,Cuamba,-14.8031,36.5372,67.35,99,100,2.84,MZ,overcast clouds
669,Reinosa,42.9996,-4.138,38.46,88,86,5.28,ES,overcast clouds
670,Gavle,60.6745,17.1417,28.04,79,100,0.94,SE,overcast clouds
671,Serravalle,43.969,12.4817,49.48,88,75,5.01,SM,broken clouds
672,Havelock,34.8791,-76.9013,68.97,95,38,1.99,US,scattered clouds
673,Ilo,-17.6394,-71.3375,67.75,81,62,4.81,PE,broken clouds
674,Waitati,-45.75,170.5667,56.8,50,25,6.02,NZ,scattered clouds
675,Sao Joao Do Piaui,-8.3581,-42.2467,75.69,64,70,0.89,BR,broken clouds
676,Kozhva,65.1073,57.0459,10.17,91,96,4.99,RU,overcast clouds
677,Eyrarbakki,63.863,-21.1481,22.21,64,4,13.82,IS,clear sky
678,Bontang,0.1333,117.5,80.28,81,100,13.24,ID,light rain
679,Kamaishi,39.2667,141.8833,44.02,63,53,7.0,JP,broken clouds
680,Emerald,-23.5333,148.1667,79.59,47,82,10.67,AU,broken clouds
681,Margate,51.3813,1.3862,50.88,79,100,11.99,GB,overcast clouds
682,Vysokogornyy,50.1167,139.15,25.05,70,100,16.42,RU,light snow
683,Hobyo,5.3505,48.5268,79.99,72,5,12.41,SO,clear sky
684,Namtsy,62.7161,129.6658,17.13,81,100,4.85,RU,overcast clouds
685,Ipinda,-9.4833,33.9,70.29,84,83,1.43,TZ,broken clouds
686,Ohara,35.25,140.3833,58.19,76,100,11.32,JP,overcast clouds
687,Caohai,26.8661,104.2841,55.53,30,14,2.51,CN,few clouds
688,Shihezi,44.3,86.0333,71.73,14,26,2.75,CN,scattered clouds
689,Ayagoz,47.9714,80.4392,48.9,83,100,13.56,KZ,overcast clouds
690,Jining,35.405,116.5814,67.6,46,0,0.4,CN,clear sky
691,Gijon,43.5357,-5.6615,54.86,95,80,7.36,ES,broken clouds
692,Itoman,26.1247,127.6694,73.4,53,20,11.5,JP,few clouds
693,Arona,28.0996,-16.681,55.13,61,40,12.66,ES,scattered clouds
694,Sur,22.5667,59.5289,84.9,39,0,8.14,OM,clear sky
695,Holmestrand,59.4876,10.3176,33.01,69,100,3.96,NO,overcast clouds
696,Ullapool,57.8987,-5.1604,37.35,92,100,22.53,GB,moderate rain
697,Dzaoudzi,-12.7887,45.2699,78.69,89,0,3.44,YT,clear sky
698,El Alto,-4.2714,-81.2147,71.55,76,21,17.4,PE,few clouds
699,Changji,44.0167,87.3167,72.39,18,0,8.95,CN,clear sky
700,Bereza,53.5183,50.1397,35.62,93,75,4.47,RU,mist
701,Genhe,50.7833,121.5167,30.6,38,23,10.18,CN,few clouds
702,Lima,-12.0432,-77.0282,72.9,74,40,11.5,PE,scattered clouds
703,Piranshahr,36.701,45.1413,52.3,50,98,3.87,IR,overcast clouds
704,Yashalta,46.3395,42.2762,41.95,82,3,4.12,RU,clear sky
705,Shar,49.5886,81.0453,44.58,93,99,7.96,KZ,overcast clouds
706,Amasya,40.6667,35.8333,40.68,87,21,2.24,TR,few clouds
